date,ust1,ust2,ust5,ust10,ust5vs2,ust10vs2
20111017,0.1604070796,0.2850606179,1.051789493,2.141899717,0.7667288751,1.8568390991
20111018,0.1530246278,0.2831737479,1.0554001329,2.1647542053,0.772226385,1.8815804574
20111019,0.1735312785,0.2812815563,1.036008796,2.1471906135,0.7547272397,1.8659090572
20111020,0.166143123,0.2735596217,1.051887974,2.1771151414,0.7783283523,1.9035555197
20111021,0.174767614,0.2872034636,1.0585772295,2.2053725161,0.7713737659,1.9181690525
20111024,0.1685503253,0.2873620736,1.0817842621,2.2213832451,0.7944221885,1.9340211715
20111025,0.169161048,0.2580853864,0.9793211366,2.0963720083,0.7212357502,1.8382866219
20111026,0.1779227965,0.2874685937,1.0490063283,2.1922472447,0.7615377346,1.904778651
20111027,0.1744791978,0.3189160545,1.1623385084,2.3822222119,0.8434224539,2.0633061574
20111028,0.1997044046,0.2973985488,1.0871321785,2.3024892253,0.7897336297,2.0050906765
20111031,0.1591279636,0.2571086127,0.9728442004,2.0422348033,0.7157355877,1.7851261906
20111101,0.1530083461,0.2537971791,0.914528727,1.9193911546,0.6607315479,1.6655939755
20111102,0.1811718095,0.2447759651,0.8923559184,1.9137183522,0.6475799533,1.6689423871
20111103,0.1636068425,0.256662628,0.9273489732,2.0021506506,0.6706863452,1.7454880226
20111104,0.1727852298,0.2457141845,0.8855799099,1.963043894,0.6398657254,1.7173297095
20111107,0.0923916294,0.2586141202,0.9017644807,1.9610290591,0.6431503605,1.7024149389
20111108,0.0782189983,0.2591054364,0.9232790948,2.0032221133,0.6641736584,1.7441166769
20111109,0.0756225112,0.2480829412,0.8738592877,1.8876499348,0.6257763465,1.6395669936
20111110,0.1587566499,0.2620144158,0.9089482603,1.9511519972,0.6469338445,1.6891375814
20111114,0.113652538,0.2524181186,0.8983761317,1.9519446718,0.6459580131,1.6995265532
20111115,0.1071589747,0.26451977,0.8972409302,1.9416557581,0.6327211602,1.6771359881
20111116,0.1402792504,0.2669638706,0.8733885396,1.8960318475,0.606424669,1.6290679769
20111117,0.1378005861,0.2888349328,0.860128181,1.8512171051,0.5712932482,1.5623821723
20111118,0.1392963269,0.3049400745,0.9165922824,1.9002372805,0.6116522079,1.595297206
20111121,0.1116494561,0.2871040337,0.8949621253,1.8439234718,0.6078580916,1.5568194381
20111122,0.1009826233,0.2778661787,0.8816625965,1.806366697,0.6037964178,1.5285005183
20111123,0.0942997663,0.2783959104,0.865318328,1.7740876689,0.5869224176,1.4956917585
20111125,0.0767475403,0.2912473662,0.91781347,1.8542077289,0.6265661038,1.5629603627
20111128,0.0726084678,0.2652866974,0.9067801164,1.8565575785,0.641493419,1.5912708811
20111129,0.1522214362,0.2717286399,0.9056403763,1.8756407751,0.6339117364,1.6039121352
20111130,0.1673135062,0.2766763903,0.9611178861,1.9486398984,0.6844414958,1.6719635081
20111201,0.158767187,0.2820450046,0.9739125652,1.9629732839,0.6918675606,1.6809282793
20111202,0.1807882301,0.2720787267,0.9220357734,1.9127767753,0.6499570467,1.6406980486
20111205,0.1511164917,0.278620561,0.945906443,1.9191449185,0.667285882,1.6405243575
20111206,0.1578826162,0.2705238039,0.9495653255,1.9654542164,0.6790415216,1.6949304125
20111207,0.1452871714,0.2527491679,0.8937875655,1.90563435,0.6410383976,1.6528851821
20111208,0.1442932776,0.2387975941,0.8441747159,1.8474049358,0.6053771218,1.6086073417
20111209,0.1706074871,0.2422330946,0.8964696216,1.9335938407,0.654236527,1.6913607461
20111212,0.1481308069,0.2350996871,0.8661829877,1.8846657259,0.6310833006,1.6495660388
20111213,0.1550233454,0.2541266025,0.8515025743,1.841501751,0.5973759718,1.5873751485
20111214,0.142167854,0.2615098271,0.8490091584,1.7815233268,0.5874993313,1.5200134997
20111215,0.1609896086,0.2591481572,0.8526151361,1.7868474777,0.5934669789,1.5276993205
20111216,0.1480765672,0.2372252387,0.80590226,1.7251604798,0.5686770213,1.4879352411
20111219,0.1369947609,0.255527614,0.8105461252,1.685893829,0.5550185112,1.430366215
20111220,0.1601014581,0.2669105135,0.8538778299,1.7991631402,0.5869673164,1.5322526267
20111221,0.1146961478,0.2881821284,0.8881467007,1.8412138919,0.5999645723,1.5530317635
20111222,0.1581187106,0.2917550331,0.8917959288,1.8210032517,0.6000408957,1.5292482186
20111223,0.1489941631,0.303246354,0.9523512373,1.8987666689,0.6491048833,1.5955203149
20111227,0.1571695278,0.3038111972,0.9471143526,1.8762398398,0.6433031554,1.5724286426
20111228,0.152028913,0.285536543,0.8906827425,1.7941856775,0.6051461995,1.5086491345
20111229,0.1385884014,0.2831608024,0.8743265605,1.7740013717,0.5911657581,1.4908405693
20111230,0.1761024249,0.2494704074,0.8570068487,1.8677170971,0.6075364413,1.6182466897
20120103,0.1544338884,0.2646430178,0.900135177,1.938103983,0.6354921592,1.6734609652
20120104,0.1527540209,0.2679642298,0.8869481945,1.9674760024,0.6189839647,1.6995117726
20120105,0.1549162592,0.2652944153,0.8872543451,1.9847973322,0.6219599298,1.7195029169
20120106,0.1648157146,0.2626172068,0.8620545521,1.9466949615,0.5994373453,1.6840777547
20120109,0.1442129008,0.2505190431,0.853921686,1.9466533026,0.6034026429,1.6961342595
20120110,0.1541931009,0.2457928803,0.8617222886,1.9570264985,0.6159294083,1.7112336182
20120111,0.1446454367,0.2370214647,0.8244572883,1.8948312356,0.5874358236,1.6578097709
20120112,0.1468275169,0.2342826312,0.8352438441,1.9120451831,0.6009612129,1.6777625519
20120113,0.1726603448,0.233557754,0.8009711677,1.8543629434,0.5674134137,1.6208051894
20120117,0.1459730751,0.2225056029,0.7884693071,1.8473448119,0.5659637042,1.624839209
20120118,0.1322130808,0.2360107932,0.8097916705,1.888607384,0.5737808773,1.6525965908
20120119,0.1303958832,0.2393606536,0.8598371083,1.9673474614,0.6204764547,1.7279868078
20120120,0.164743616,0.248847962,0.8858370854,2.0126273173,0.6369891234,1.7637793553
20120123,0.1432927271,0.2426018798,0.897376651,2.0397489623,0.6547747712,1.7971470825
20120124,0.1414812234,0.2439316651,0.8931406969,2.0493987123,0.6492090318,1.8054670472
20120125,0.1355804677,0.2205831868,0.7919984098,1.9847152206,0.571415223,1.7641320338
20120126,0.1337354849,0.2136472943,0.7454505567,1.9229940503,0.5318032624,1.709346756
20120127,0.1441881117,0.2128779252,0.7321020363,1.8814437332,0.5192241111,1.668565808
20120130,0.1055503889,0.2126274479,0.7131336942,1.8339312395,0.5005062463,1.6213037916
20120131,0.1526563049,0.2295721922,0.7152150625,1.7875234522,0.4856428703,1.55795126
20120201,0.1529933379,0.2428903101,0.7303840151,1.8183658192,0.487493705,1.5754755091
20120202,0.1571727575,0.237014419,0.7157560724,1.813163259,0.4787416534,1.57614884
20120203,0.180634318,0.2503817183,0.7712699243,1.9115559189,0.520888206,1.6611742006
20120206,0.1663577021,0.244289656,0.7572096234,1.8958738081,0.5129199674,1.6515841521
20120207,0.1745286425,0.2616181509,0.811483884,1.9619569897,0.5498657331,1.7003388388
20120208,0.1710279052,0.2712384329,0.8298460764,1.9724267009,0.5586076435,1.701188268
20120209,0.1831756605,0.2750570925,0.8542693548,1.9855367584,0.5792122623,1.7104796659
20120210,0.1993224166,0.2925118544,0.8229976283,1.9366357816,0.5304857739,1.6441239272
20120213,0.2047302478,0.3041274375,0.8390819959,1.9261327062,0.5349545584,1.6220052687
20120214,0.2052288084,0.3060634479,0.8228301622,1.8913244268,0.5167667143,1.5852609789
20120215,0.185804531,0.2766386389,0.796020689,1.882615612,0.5193820501,1.6059769731
20120216,0.1862515042,0.3079882677,0.8597709334,1.9382884487,0.5517826657,1.630300181
20120217,0.1826933766,0.3119047157,0.8631553046,1.9566194272,0.5512505889,1.6447147115
20120221,0.204745012,0.3197715106,0.9101620971,2.0118640416,0.5903905865,1.692092531
20120222,0.2011883255,0.3059066069,0.8664749113,1.9574442853,0.5605683044,1.6515376784
20120223,0.193532298,0.3098533893,0.8698757976,1.9539319199,0.5600224083,1.6440785306
20120224,0.2185586396,0.3237444961,0.8763222157,1.9311770532,0.5525777196,1.6074325571
20120227,0.195470519,0.2978291499,0.8348198407,1.8805268395,0.5369906908,1.5826976896
20120228,0.2001016859,0.3037893675,0.8351648088,1.896179452,0.5313754413,1.5923900845
20120229,0.2107115837,0.3139432368,0.8678224647,1.9240975709,0.5538792279,1.6101543341
20120301,0.2039375216,0.3118716881,0.8908646021,1.9802019459,0.578992914,1.6683302578
20120302,0.2241210128,0.3001682511,0.8461141112,1.9249361637,0.5459458601,1.6247679126
20120305,0.2114599997,0.3112622859,0.8745589239,1.9634776719,0.563296638,1.652215386
20120306,0.2084925929,0.2975572813,0.8312420337,1.8951292343,0.5336847524,1.597571953
20120307,0.2250619311,0.3225897647,0.8573203286,1.9279135122,0.5347305639,1.6053237475
20120308,0.2260377178,0.3263359488,0.8849741817,1.9630142934,0.5586382329,1.6366783446
20120309,0.250620843,0.3456556302,0.9020872536,1.9762087914,0.5564316234,1.6305531612
20120312,0.2299965438,0.3453361289,0.9163832534,1.9810440265,0.5710471245,1.6357078976
20120313,0.2429358248,0.364798346,0.9899303175,2.0753912392,0.6251319715,1.7105928932
20120314,0.2359997817,0.4078577819,1.104446531,2.2187829184,0.6965887491,1.8109251365
20120315,0.2330254725,0.3862337968,1.0942846412,2.2256105884,0.7080508444,1.8393767916
20120316,0.2500988791,0.3881503218,1.1332837532,2.2442009096,0.7451334314,1.8560505878
20120319,0.241194219,0.401833731,1.212281918,2.3252817542,0.810448187,1.9234480232
20120320,0.2503711831,0.4176332983,1.2082872429,2.3089546117,0.7906539446,1.8913213134
20120321,0.2433145829,0.3879126548,1.1548149774,2.245430626,0.7669023226,1.8575179712
20120322,0.2362171146,0.385881529,1.1322659016,2.2264828159,0.7463843726,1.8406012869
20120323,0.2413643156,0.3818588299,1.09583757,2.1800465629,0.7139787401,1.798187733
20120326,0.2321980702,0.3637422734,1.089862093,2.1955301799,0.7261198196,1.8317879065
20120327,0.2332503522,0.3417023642,1.0272075709,2.1338976147,0.6855052067,1.7921952505
20120328,0.2135292517,0.3535804418,1.0431632292,2.1483145838,0.6895827874,1.794734142
20120329,0.2270365541,0.3494792188,0.9974796006,2.1083976514,0.6480003818,1.7589184326
20120330,0.2478812288,0.3451634751,1.0510646004,2.1964569662,0.7059011253,1.8512934911
20120402,0.2451354159,0.3433814818,1.0070317665,2.1683497915,0.6636502847,1.8249683097
20120403,0.2467909854,0.3898255124,1.1193316753,2.2881299612,0.7295061629,1.8983044488
20120404,0.2445693187,0.3589554866,1.0440525528,2.2117459441,0.6850970662,1.8527904575
20120405,0.2618229381,0.3648381139,1.0036576114,2.168473946,0.6388194975,1.8036358321
20120406,0.2557219213,0.3435642552,0.9045860852,2.0448072022,0.56102183,1.701242947
20120409,0.2332738585,0.3242206998,0.9025545414,2.035242129,0.5783338416,1.7110214292
20120410,0.2230732618,0.2969394408,0.8562308324,1.9717666304,0.5592913916,1.6748271896
20120411,0.2167782259,0.3027774955,0.8873846973,2.0221795342,0.5846072018,1.7194020387
20120412,0.218395097,0.3047218998,0.8959927728,2.0413780533,0.591270873,1.7366561535
20120413,0.2279919653,0.2910094618,0.8586347003,1.9717441,0.5676252385,1.6807346382
20120416,0.2128971897,0.2810990454,0.8580301872,1.9691171883,0.5769311418,1.6880181429
20120417,0.2145261492,0.2869624143,0.8643691868,1.9856202916,0.5774067725,1.6986578773
20120418,0.1959527899,0.279044975,0.8510835857,1.9647593607,0.5720386107,1.6857143857
20120419,0.1894345421,0.2790004397,0.8408105674,1.9569375911,0.5618101277,1.6779371514
20120420,0.2113376069,0.276979337,0.8486564069,1.9517200354,0.5716770699,1.6747406984
20120423,0.1957883011,0.2629440531,0.8208050798,1.922205767,0.5578610267,1.6592617139
20120424,0.2056274796,0.2807637017,0.8566611804,1.9612280342,0.5758974787,1.6804643325
20120425,0.2072733789,0.2667883792,0.8501419654,1.9751383139,0.5833535862,1.7083499347
20120426,0.200652774,0.2527767992,0.8201337988,1.9290806391,0.5673569996,1.6763038399
20120427,0.2230473363,0.262671662,0.8234450021,1.9264614912,0.5607733401,1.6637898292
20120430,0.2101302714,0.2774712258,0.8260344983,1.9030053689,0.5485632725,1.6255341431
20120501,0.2253865836,0.2849589733,0.8458708995,1.9333331341,0.5609119262,1.6483741608
20120502,0.2176509412,0.2828456423,0.8387346296,1.9159574022,0.5558889873,1.6331117599
20120503,0.2252997551,0.2787995871,0.8435973227,1.9194068429,0.5647977356,1.6406072558
20120504,0.225255984,0.2766720984,0.8027005996,1.8683005747,0.5260285012,1.5916284763
20120507,0.2134229107,0.2741294146,0.7954645078,1.8621523412,0.5213350932,1.5880229266
20120508,0.221167238,0.2758641022,0.7837902295,1.8293308561,0.5079261273,1.5534667539
20120509,0.2093452499,0.2717749126,0.7713589742,1.8146493622,0.4995840616,1.5428744496
20120510,0.2171216027,0.2774024501,0.7746850252,1.8249365728,0.4972825751,1.5475341227
20120511,0.2328323103,0.2810977379,0.7667460627,1.7956326083,0.4856483248,1.5145348704
20120514,0.2168479232,0.2824621995,0.727118208,1.7256152778,0.4446560085,1.4431530783
20120515,0.2287482117,0.29598586,0.7477124563,1.7298201304,0.4517265963,1.4338342704
20120516,0.220709978,0.3036612104,0.7623254085,1.7246223193,0.4586641981,1.4209611089
20120517,0.2286774117,0.3152922092,0.7536039803,1.6652980687,0.4383117711,1.3500058595
20120518,0.2487676993,0.3210500232,0.7742750406,1.689478513,0.4532250174,1.3684284898
20120521,0.2244733391,0.314688601,0.7639219517,1.7058907885,0.4492333507,1.3912021875
20120522,0.2284968522,0.3165171131,0.7808745631,1.7344840899,0.46435745,1.4179669768
20120523,0.2202924312,0.3143842411,0.7645632218,1.6971980564,0.4501789807,1.3828138153
20120524,0.2202313897,0.3201900089,0.8019905492,1.7390669759,0.4818005403,1.418876967
20120525,0.2489287749,0.310100473,0.7788371258,1.7017465829,0.4687366528,1.3916461099
20120529,0.2116069846,0.3074600916,0.7892731814,1.7091511537,0.4818130898,1.4016910621
20120530,0.2240271343,0.2832657218,0.7016251564,1.5847380842,0.4183594346,1.3014723624
20120531,0.2286347469,0.2895807063,0.6737618254,1.4930567001,0.3841811191,1.2034759938
20120601,0.2390310153,0.2735830395,0.6427046288,1.3880397292,0.3691215893,1.1144566897
20120604,0.228133415,0.2695056891,0.7018960452,1.4520053541,0.4323903561,1.182499665
20120605,0.2193032237,0.2783968054,0.7038687766,1.5034204632,0.4254719712,1.2250236578
20120606,0.2298181046,0.2911675593,0.7594470377,1.5860776134,0.4682794784,1.2949100541
20120607,0.2403932007,0.2692514395,0.7380230908,1.5655122983,0.4687716513,1.2962608588
20120608,0.2627351139,0.2743164842,0.7377548563,1.5625143145,0.4634383721,1.2881978303
20120611,0.2282123574,0.2973614645,0.7089489085,1.5120962601,0.411587444,1.2147347956
20120612,0.234987732,0.3161030541,0.7677672283,1.590809082,0.4516641742,1.2747060279
20120613,0.2338881381,0.3173810482,0.7295876181,1.5220013198,0.4122065699,1.2046202716
20120614,0.2367505679,0.3206122219,0.7642234249,1.5678353225,0.443611203,1.2472231006
20120615,0.2515699633,0.3023802543,0.7009878564,1.5045311261,0.3986076021,1.2021508718
20120618,0.232308905,0.3081422526,0.7054304433,1.4977347862,0.3972881907,1.1895925336
20120619,0.2472872372,0.3172722661,0.7347850476,1.5409720013,0.4175127815,1.2236997352
20120620,0.2462009755,0.3362630562,0.7771749896,1.576065814,0.4409119334,1.2398027578
20120621,0.2451083721,0.3277374794,0.7433806946,1.5336735542,0.4156432152,1.2059360748
20120622,0.2724461109,0.3310210269,0.7728609967,1.5909166923,0.4418399698,1.2598956654
20120625,0.2406734118,0.3231026596,0.7186555239,1.5171474096,0.3955528643,1.19404475
20120626,0.2436582634,0.3323486204,0.7359310942,1.5429271246,0.4035824738,1.2105785042
20120627,0.2466609873,0.3376493405,0.7310748594,1.5341460306,0.3934255189,1.1964966901
20120628,0.249681744,0.3310288819,0.6941431071,1.4965998845,0.3631142252,1.1655710026
20120629,0.2943662841,0.3160468732,0.7403373495,1.6391809527,0.4242904763,1.3231340795
20120702,0.261994317,0.2992581279,0.6952315075,1.5815377255,0.3959733796,1.2822795976
20120703,0.2652358147,0.3114724634,0.721592154,1.6212699176,0.4101196906,1.3097974542
20120705,0.2524091607,0.291942497,0.6993062918,1.5881866814,0.4073637948,1.2962441844
20120706,0.2595342971,0.2792630864,0.6726167356,1.5442641534,0.3933536492,1.265001067
20120709,0.238072447,0.266049491,0.6516250552,1.5079431412,0.3855755642,1.2418936502
20120710,0.2452367333,0.2667614149,0.6438586243,1.4969705965,0.3770972094,1.2302091816
20120711,0.2248762744,0.2655448673,0.663406808,1.5111923065,0.3978619407,1.2456474392
20120712,0.2280939852,0.2546601419,0.6465212881,1.4700164964,0.3918611462,1.2153563545
20120713,0.2392509589,0.2379419844,0.6432974029,1.4816855667,0.4053554185,1.2437435823
20120716,0.2131911456,0.2205466992,0.6260039349,1.4689137652,0.4054572357,1.248367066
20120717,0.2124158516,0.2367648,0.6402627732,1.5024430239,0.4034979732,1.2656782239
20120718,0.1995860321,0.2179599323,0.6195217545,1.4889306252,0.4015618222,1.2709706929
20120719,0.1987667542,0.2186117417,0.6246496932,1.5014858356,0.4060379515,1.2828740939
20120720,0.2181437664,0.203639517,0.5932398561,1.4502024095,0.3896003391,1.2465628925
20120723,0.2035926371,0.2055439733,0.5697450583,1.420687523,0.364201085,1.2151435497
20120724,0.2027730795,0.2061824643,0.5527685916,1.3822127015,0.3465861273,1.1760302372
20120725,0.1978489555,0.2127245383,0.5616675418,1.3912953625,0.3489430035,1.1785708242
20120726,0.19700752,0.2232273461,0.6056825056,1.4346841539,0.3824551595,1.2114568078
20120727,0.2332835026,0.2436327203,0.6559689888,1.540732993,0.4123362685,1.2971002727
20120730,0.2019138096,0.2100525304,0.6124977265,1.4957844642,0.4024451961,1.2857319338
20120731,0.1944755811,0.2236304924,0.5979683149,1.3830160356,0.3743378225,1.1593855432
20120801,0.1936829308,0.2337850577,0.6537805684,1.4394941564,0.4199955107,1.2057090987
20120802,0.1967240111,0.2344436472,0.6309455011,1.3941584389,0.3965018539,1.1597147917
20120803,0.2151791628,0.2541853789,0.6831329919,1.4829269603,0.428947613,1.2287415814
20120806,0.2090597879,0.2466767979,0.6699052441,1.4840884022,0.4232284462,1.2374116043
20120807,0.2121873205,0.2684709999,0.7223315821,1.5405812008,0.4538605822,1.2721102009
20120808,0.2192364747,0.2807204157,0.7413302701,1.5644950731,0.4606098544,1.2837746574
20120809,0.2263259694,0.2814521742,0.7458450914,1.5689256482,0.4643929172,1.287473474
20120810,0.2373828607,0.2783294225,0.7228559144,1.5327128943,0.4445264919,1.2543834718
20120813,0.2313301976,0.280526928,0.7226171534,1.5436818351,0.4420902254,1.2631549071
20120814,0.222670629,0.2929004405,0.7608408932,1.6192812107,0.4679404527,1.3263807702
20120815,0.2378587669,0.3014263611,0.8107118341,1.6984203013,0.509285473,1.3969939402
20120816,0.2291675499,0.3060863681,0.8268471491,1.7155179503,0.520760781,1.4094315822
20120817,0.236450509,0.3185552007,0.808340693,1.6952853375,0.4897854923,1.3767301368
20120820,0.2141032467,0.2974657295,0.7982220543,1.6881008014,0.5007563248,1.3906350719
20120821,0.209269395,0.304112543,0.7958708584,1.6797614701,0.4917583154,1.3756489271
20120822,0.2247282791,0.2754646345,0.7019179011,1.5706023494,0.4264532666,1.2951377149
